id,verdict,tag,conf,reason
219543 9789c942-5549-4447-b6f7-870fc05dbac2,OK,scope,0.9,Different ages imply different contexts for true love.
1490 eabaffe7-7960-4692-a0eb-98d912fdddba,B,scope,0.7,"One is specific to homemade, the other is general."
368141 61b047b0-6f90-4832-ad5c-ece246235c4d,B,scope,0.7,Different focus on additional vs. best courses.
111996 249dea0c-6d8c-4471-b47d-9a7d5d53d494,OK,lexical_gap,0.9,Both questions ask about improving IQ.
99721 2fcb1056-5002-46ce-9d11-cbb936528e3c,OK,scope,0.9,Both questions inquire about tracking phone location.
271396 067a76d9-c6d2-4d28-b69f-cac2497dffce,B,scope,0.7,Different focuses: opportunities vs. obtaining a job.
78683 6439353e-ec8f-4d63-8396-d752dc369086,OK,scope,0.9,Questions differ in perspective but cover the same topic.
168255 1444079a-9fab-4bfb-80e3-a8f327861bfa,B,scope,0.7,Second question is more specific about languages.
62750 48780af9-592e-473c-8bd0-5a20f2e174fa,OK,lexical_gap,0.9,Both questions address decision-making about studying.
321580 6b6d870c-af85-45b6-82ba-d2db97b0aa7f,OK,scope,0.9,Both questions address acceptance of the monarchy.
56140 8ef68663-6e6a-497f-9b4c-8c71eeea28d1,OK,unrelated,1.0,Questions address different topics entirely.
243361 21b82ca3-90b4-4795-b83e-ed67a3c61104,B,scope,0.7,Different cultural contexts but both address offense in dressing.
63817 d8816e96-3818-4ad0-bdfb-569624c1f6fb,B,scope,0.7,Different focus on letter vs certification.
79370 a1be4f3e-3dc6-467d-b0e1-0b3f64e155ad,OK,identical,1.0,Both questions ask the same underlying issue.
315720 75eeed8b-e523-422c-808a-4df8a5dc3796,OK,unrelated,1.0,Questions address different topics entirely.
390909 7300bf9a-d8dd-4255-93ac-17f53459a746,OK,unrelated,0.9,Questions address different aspects of marijuana use.
139198 0023189d-f977-48e9-969a-c47c3ddd465f,OK,negation,0.9,Questions ask about opposite aspects of circumcision.
5187 74d83de8-8b7c-48dd-8b52-b6c405aaccdb,OK,entity,1.0,Different countries lead to different trivia.
111114 885012e4-2b67-4974-84e9-05b1551a58b5,A,scope,0.9,"One asks for treatment, the other for definition."
308202 52687fa0-cdf4-4c2f-bb34-9799a9659143,B,scope,0.7,Different focuses on value vs. opinion.
358220 01bc4b03-8d8d-4313-8fcf-adb31549ea9d,OK,unrelated,1.0,Questions address different ethical and dietary issues.
127058 e3805290-bc24-431c-b749-89ef374dea67,OK,unrelated,1.0,Questions address different historical events.
223806 77d5935c-c2f6-48f4-8696-6248d2c95226,OK,unrelated,1.0,Questions are about different topics entirely.
74336 0dc4a82b-ab96-410a-ab41-c07900063cb6,B,scope,0.7,Different focuses on effects and methods of control.
217753 63460b0b-e1c9-4ef7-9c4f-92e336065187,OK,unrelated,1.0,Questions are about different topics entirely.
315345 0f662604-e92b-40e0-9b10-e4abea5c8447,OK,unrelated,0.9,Questions address different topics regarding tea tree oil.
155062 06018110-8c8a-4788-96f4-30aa2c7fc360,OK,lexical_gap,0.9,Both questions ask about not getting sick.
265798 5b0f1ddb-5bf9-4a71-bf0e-eac11dde9148,OK,unrelated,1.0,Questions are about entirely different topics.
129075 bf31ebb4-5251-4cc0-8a27-58e16db371ea,B,scope,0.7,Different focus on method versus general cooking.
269939 14f84e06-bd62-4fa7-9f29-5e7bddf28148,OK,scope,0.9,Both questions ask about quick weight loss methods.
290544 019c0494-be6d-4986-b48a-c7f9785e3856,OK,unrelated,1.0,Questions are about different types of mammals.
117725 3f619b0e-85d5-4ef0-950b-5b37d8685a22,OK,identical,1.0,Questions are essentially the same in meaning.
324515 4d2a82b9-2ad5-4b8d-a7fa-5c9193d7670a,B,scope,0.7,Different focuses on learning programming.
388165 1df4c93c-38b1-4612-b091-da8d872c0ef3,A,entity,0.9,Different houses imply different cultural contexts.
158832 92eed688-28c1-4079-b5bd-b46bd04ef08e,OK,unrelated,1.0,Questions address different topics about the Black Eyed Peas.
299880 c387c363-e855-47b8-b07d-92d7d57e948b,OK,scope,0.9,Different currencies but same general inquiry about gaming laptops.
58473 ff446879-0414-4db7-a5f1-8aa02fe4739b,OK,entity,0.9,Different countries imply different cuisines.
36449 69dc7ff5-65d4-4d45-8ae3-c1c04be6e619,OK,unrelated,1.0,Questions are about different topics entirely.
165011 7d6183f3-2cc6-4520-9b01-376965029596,B,scope,0.7,"One is specific to Facebook, the other is general."
258314 01b6c1c4-1592-4b01-b7a6-cb2006d59926,OK,unrelated,1.0,Questions address entirely different topics.
71239 6802683b-5898-4aa8-aa0e-0095fd5aa912,OK,scope,0.9,Questions address different scenarios regarding drug testing.
395617 710a8628-1f94-40aa-8eb2-6172497c5627,OK,unrelated,1.0,Questions are about different topics entirely.
312751 9203f1a0-a92f-4c21-b99e-728a9808c0a0,B,scope,0.7,"Second question specifies 'by anyone', adding scope."
154663 7c85d290-8bf6-415b-bd45-13e6d9929453,B,scope,0.7,Different focus on singular vs. plural languages.
43841 98d23f23-d39d-458e-aab8-16dc7495f8d1,B,scope,0.7,"One asks about night specifically, the other about frequency."
145270 84c2c9f0-0589-4af8-bf5c-719f03a6b8db,OK,unrelated,1.0,Questions are about entirely different topics.
199471 984f7686-268a-46e6-b3c8-e68c74ab057b,OK,identical,0.9,Both questions ask about actions with unlimited wealth.
192355 a37185a8-5c9b-4515-9590-39bdb390b15a,B,scope,0.7,"One asks for output, the other for explanation."
110488 31dacce3-4019-4aa2-b3f7-b694610e2aca,OK,scope,0.9,Both questions address similar social dynamics.
344246 73b4bcdc-9d5c-451a-8372-bf2dd9be45d6,OK,entity,0.9,Different subjects lead to different contexts.
52486 d369fa7f-f734-4bd4-a57c-fa2d5fb52900,OK,unrelated,1.0,Questions are about different mobile phone features.
393008 0a017ddc-c448-4900-92db-e87e30300337,A,scope,0.9,Questions address opposite aspects of race relations.
263150 e61bf09d-4919-4200-8457-5a851dac32ac,OK,scope,0.9,Different tenses but same core question about procrastination.
313018 cb00d712-d9c7-4856-a7dc-7d96776de997,A,scope,0.9,"One asks for worst only, the other for both."
388514 dfaebe20-7b2b-43c4-a823-603a099be78a,OK,unrelated,1.0,Questions are about different topics in GTA.
355906 1ff18980-4ea2-42bf-bdf4-24e6fee3b03a,OK,lexical_gap,0.9,Both questions ask about improving English skills.
69427 fbb28fa4-f6b4-4667-8501-b529b41d0044,OK,entity,0.9,Different companies are discussed in both questions.
339734 f637ef44-2829-4d04-8239-cf57a43df162,B,scope,0.7,Different focus on telling vs. hearing jokes.
65052 b6affe97-3a5b-4594-900e-cac4f27b6224,B,scope,0.7,"One is about a website, the other about a webpage."
219491 94177b4f-4cc8-4108-aa3f-f7ecda338a9b,OK,unrelated,1.0,Questions address different legal scenarios.
222004 631cb305-b037-4d2f-8c48-5e605d5585cd,OK,unrelated,1.0,Questions are about different topics entirely.
26370 e5936107-a1d1-4968-9109-55f73bff1a5b,OK,unrelated,1.0,Questions are about different topics entirely.
17472 449d831e-feab-42ad-ac40-57ec75cab5b2,B,scope,0.7,Different focuses on cracking vs. preparing for exams.
297075 1ec445c5-9411-414b-a6f5-02a33410692c,OK,unrelated,1.0,Questions address different topics about WhatsApp.
249424 66502e50-bd0b-4073-b3c7-f01c9ae86247,OK,scope,0.9,Questions address different aspects of being taken for granted.
272836 cca7c5a2-7045-4807-ab8c-7f0507a67f24,OK,unrelated,1.0,Questions address different subjects entirely.
198035 fef09e9c-cbad-46e9-a62b-a2e982e22112,OK,unrelated,1.0,Questions are about completely different topics.
378328 919ed736-b1db-41cb-b4d3-86d2ce585997,OK,unrelated,1.0,Questions are about entirely different topics.
60054 c2d0648b-9370-4361-8a3d-7ab7f4a82e9a,B,scope,0.7,"One is general, the other is specific."
329052 920cda4a-fa76-4d23-91bf-1b59ba07cccc,OK,unrelated,1.0,Questions address different issues regarding phones.
335005 541ddd17-3157-42b5-ba30-c596996ae53d,OK,unrelated,0.9,Questions address different topics entirely.
234306 a070b1ed-fab4-4802-aa82-2b1041a3ffdd,OK,unrelated,1.0,Questions address different aspects of population statistics.
329391 b23550b6-6c45-427a-a841-7988e24c9257,B,scope,0.7,Different focus on Quora's process and visibility.
180079 e55e000a-6fd8-448e-8cbe-c1c6ad2ab7b4,OK,unrelated,1.0,Questions address different topics entirely.
292426 ed1eda42-54d4-4b11-87a0-be14d5e1a64b,OK,unrelated,1.0,Questions address entirely different topics.
40828 4fa7a179-fae8-4560-a800-ff797ccc4a32,B,scope,0.7,Questions differ in specificity about mental health.
16942 15777a41-340f-4c5c-b5aa-a02df660a322,B,scope,0.7,"One is general, the other is specific."
346856 733e21b8-a65d-455e-816f-5641eb01e2e4,B,scope,0.7,Different focus on study location vs. online methods.
22068 b65cbbd5-e818-40ee-b9bb-1c0da013bc91,B,scope,0.7,Different specificity in flirting methods.
403435 205e960d-de66-4dce-a27d-2cf65d8c6ea9,OK,scope,0.9,Both questions ask about Nyquil's drowsiness effect.
10781 003782e7-15bb-4a16-b910-43a286bbf6f3,OK,identical,1.0,Both questions ask for the same information.
353798 c188d67e-cbe8-4417-9840-2785fbdca505,OK,entity,1.0,Different locations make them non-duplicates.
46272 883e175b-ac8e-49b5-9266-61170ad4e435,OK,unrelated,1.0,Questions address different types of nail treatments.
241912 0c43f129-3173-4e18-96aa-b0b824ed8b28,A,scope,0.9,Different tenses imply different meanings.
44462 91e0c1bd-4313-48e6-b5d0-aa0b4d2179cd,OK,unrelated,1.0,Questions address entirely different topics.
2893 d0b9afda-4fde-4472-8186-a65b4708a2e9,OK,identical,0.9,Both questions ask about free Google Drive storage.
349287 bc033787-1613-4ff8-83c2-07173f4a085b,OK,identical,1.0,Both questions are identical in wording.
254872 5a666e17-b9d2-4465-90eb-1e25e8136624,OK,scope,0.9,Both questions seek advice on protein powder for weight gain.
330203 97ed46bc-a86f-4810-991e-6e8e69d732f7,OK,unrelated,1.0,Questions are about entirely different topics.
152402 f878d426-0739-4a7b-b6ce-f631fdf9ecb3,OK,scope,0.9,Both questions inquire about jobs for young teens.
317574 fe6f012c-b069-4882-abe7-be7e10ddbfcd,OK,scope,0.9,Questions address different aspects of North Korea.
169193 44b68385-4a7e-46f6-a52a-d6ac98fe5866,OK,scope,0.9,Different focuses on drinking and bathroom frequency.
94653 889b0222-0817-4202-b11e-6516fda8090b,A,scope,0.9,Different contexts of 'little' vs 'big' pond.
275789 bf83ab79-9e3e-4243-92f9-d204b5afc450,OK,lexical_gap,0.9,Both questions ask about recognizing love.
123069 a642fcdc-dfb6-49c0-a735-9fb1338e402d,OK,unrelated,1.0,Questions are about different topics entirely.
357689 f3316cbc-e6e2-4440-9311-5432ae859768,OK,unrelated,1.0,Questions address entirely different topics.
118519 878e9c60-ec1c-4011-8bd3-1c3b1f33cf7a,OK,unrelated,1.0,Questions address different aspects of human existence.
300518 68e51654-4175-496b-b37f-fc1c516b4590,OK,identical,1.0,Both questions ask how to stop being stingy.
354332 03b60218-0e19-45b5-9bc0-06e7c58dfee6,B,scope,0.7,Different focus on specific brands vs. general OS comparison.
99013 616204cd-52e5-4c73-a0da-d7cdc377f6ca,A,scope,0.9,Different focuses: career success vs. earning potential.
353835 673bee7d-bc92-4580-9e27-a0be1efce9b0,B,scope,0.7,Different in singular vs plural and scope of favorites.
287236 bbd1e960-a109-4660-9c97-984fe22d9a43,OK,unrelated,1.0,Questions are about different subjects.
87442 691d4bed-eb26-43ac-8949-191e2a2e59d0,OK,unrelated,0.9,Questions address different topics and themes.
18130 6baa8534-1a6e-47c6-b4d8-668dd02604a7,OK,scope,0.9,Different timeframes and specific exam years.
190278 16a5ab3c-f598-4068-9ada-ecdc77e79ebf,OK,identical,1.0,Both questions ask the same thing.
103574 dcb29fc0-3a8b-4db9-a841-489af778ca46,OK,scope,0.9,Both questions seek information on learning digital marketing.
189195 000fd287-1428-4737-8694-b105ee2608a6,OK,unrelated,0.9,Questions address different topics and contexts.
289159 b3312c72-5ff3-4eec-a2ee-72862664db1e,OK,unrelated,1.0,Questions are about entirely different topics.
234515 99057c0c-acff-4ef4-b08e-19f646079d09,B,scope,0.7,Different focuses on language choice vs. learning methods.
29200 139b8363-3389-440a-8c05-08846cc84e5f,OK,scope,0.9,"Different contexts: one is general, the other specific."
48481 4beb90f2-38b0-474d-911f-9880f9907e03,OK,scope,0.9,First question is broader than the second.
400739 40cf0a28-bb32-408b-8d7c-dbefb1900b85,B,scope,0.7,Different focus on revealing idea vs. web-based startup.
217646 50cd854b-8b60-4014-99b2-79e616b96564,OK,unrelated,1.0,Questions are about different topics.
4469 0a3887b8-1eab-4b0a-91d9-2de3e04f1a89,OK,identical,1.0,Both questions ask the same thing.
167521 05d6f0c0-86fe-4e7c-b1e6-4feb9937b620,B,scope,0.7,Different focus on performance vs. comparison.
101327 f811e7a4-1ecb-4e0b-b5c6-57d01f7e9965,OK,scope,0.9,Both questions ask about Python and Java comparisons.
64695 5ae04df2-300e-49cd-b17f-662955b2decd,OK,entity,0.9,Different countries are compared in each question.
16804 107290ed-552f-46be-92bc-1bc9636df8d3,OK,unrelated,1.0,Questions address different topics entirely.
217994 5e53ef67-e4bc-4b3d-9445-a8985b8c5808,B,scope,0.7,Different focus on self-development vs. physical features.
5025 77403787-16ca-4bc4-88d5-86e999731723,B,scope,0.7,Different focus on foreigner status.
32353 3f5c67fd-0e76-4f22-887e-4c63f05897cb,OK,identical,1.0,Both questions ask about the same event.
184647 c05bea96-b07a-4134-849d-aeb9b859d6c0,OK,unrelated,1.0,Questions address different topics about Jehovah's Witnesses.
288615 5d9ab468-ae2a-40b7-94fb-d2fd565af6d9,OK,unrelated,1.0,Questions are about different topics entirely.
302429 14d913d1-47a5-4451-99bd-2a19dd287c31,OK,identical,1.0,Both questions ask the same thing using different wording.
388881 8fb4db57-de04-4deb-af3b-417b6c873057,OK,scope,0.9,Questions address different aspects of using aloe vera.
366681 4b4621b2-cc57-4d25-9a7f-922f4198a2e4,OK,scope,0.9,Both questions address the same cancellation policy.
170103 f7269cdc-0f60-4059-a713-529f3ffcd579,B,scope,0.7,Wine is a specific type of alcohol.
391620 39dbf02d-871b-4b43-8812-8c4c190f9905,OK,unrelated,0.9,Different exams and subjects are being discussed.
86442 bb513914-3355-4d56-9f3f-44775c9b0752,B,scope,0.7,Different focus: reasons vs. methods to quit.
378489 ddbef576-8e62-4790-885a-ada5a5694f08,OK,unrelated,0.9,Questions address different topics and contexts.
43011 14f14e3e-2008-4156-8e89-233467bc3229,OK,unrelated,0.9,Questions address different issues regarding coolant.
124195 da1adb9a-9e90-4a51-96c0-e2d35e938fa3,OK,unrelated,1.0,Questions address different topics about PSN.
137046 503c3e18-5c33-4395-90c5-251018d52bbf,OK,scope,0.9,Different focuses: acceptance likelihood vs. admission process.
112693 264450c8-0c77-49a1-aa11-2d1d53f07759,OK,identical,1.0,Both questions ask about the same concept.
177113 2d9aac1a-ab04-405a-9425-4b9992bd71e3,OK,unrelated,0.9,Questions address different issues with Mailchimp.
77271 d9c8379c-680a-4ae8-a031-843c2f096206,OK,scope,0.9,Different focuses on requirements vs. activities.
19603 ef44f4f4-95e9-4d36-83f4-201c09216727,OK,scope,0.9,Questions focus on different perspectives regarding surgical strikes.
65489 41df42a8-a944-4416-acf7-dab1013c9c27,OK,scope,0.9,Different aspects of SPC charts are addressed.
332736 54ad9e79-f35a-4bf7-8f34-09381b34e02c,OK,unrelated,1.0,Questions are about different topics entirely.
353368 e2eb5ee7-5d2f-41df-843a-ce5e27d1676d,A,scope,0.9,Retrieving old messages differs from deleted messages.
195144 8acdc7d5-1cae-4b97-bc67-500388e7b228,A,scope,0.9,"Different focus: one asks if, the other why."
214339 ab1d269d-e12f-48dc-a1ff-b786b9e4bc08,OK,lexical_gap,0.9,Both questions ask about becoming an expert in security.
250039 01a12403-dc00-444e-ba83-66112ff15195,OK,lexical_gap,0.9,Both questions ask about the experience of homelessness.
275835 492287b7-0d9e-490f-9d60-9e6d8b8fbde2,A,entity,0.9,Different subjects: him vs. girlfriend.
248926 37501453-fbb0-45dd-9ada-652cd9d50dd2,B,scope,0.7,Different scopes on life-changing books.
278488 e1f774ec-62e4-4113-b9cb-845f9b8796ab,OK,identical,0.9,Both questions ask about earning money with a 3D printer.
53581 0a868b2c-ab5b-4fa9-a7b9-55d9df778fc2,A,quantity,0.9,Different amounts indicate they are not duplicates.
113617 da420878-a081-4811-a3b4-3c69d3e44153,OK,identical,1.0,Both questions ask the same thing.
350681 db0824f2-b886-47c7-8164-68bdbcc411d8,OK,unrelated,0.9,Questions address different issues and contexts.
247911 2d745009-34dc-4ddb-b908-8356fe802959,B,scope,0.7,Different focuses on paranoia vs. overprotectiveness.
108895 dc28cb9d-2ca7-4ea1-b404-f957478125db,OK,unrelated,0.9,Questions address different aspects of love and attraction.
343963 da771439-db36-4058-b474-238bcb226367,B,scope,0.7,Different focus on features and exceptions.
263734 5092948b-0b68-4682-9a4a-7cd41ac5f6cd,OK,unrelated,0.9,Questions address different topics entirely.
158411 a4385295-4727-4baf-9216-471e8ae595d4,OK,unrelated,1.0,Questions address different aspects of Couchsurfing.
390963 bfb48adc-c544-47d7-ba68-bbb52e5c762b,OK,scope,0.9,Questions address different aspects of cigars and cigarettes.
289475 8f6462ab-f089-4f7e-8555-429238721c7c,OK,unrelated,1.0,Questions address different topics about chewing gum.
306942 6f5f0aa2-89e9-4cb5-b93b-833d07d7644c,OK,entity,1.0,Different companies are referenced in both questions.
342840 100dd358-4b21-4da7-9e6e-69128bf76c84,OK,identical,1.0,Both questions ask the same thing.
212342 c8a1590b-cd9e-4aa7-be8c-804afdbd1d02,OK,scope,0.9,Different focuses on counterpart vs. opinions.
